session_id,target
90,0.43318736223677107
91,5.4614061177305805e-05
92,2.980170253962868e-06
93,0.6033950520808553
94,0.0003565938181085668
95,0.8688053905802088
96,4.789579823289147e-07
97,0.0008140933332874976
98,1.1993059350152861e-05
99,1.5571207654770453e-06
100,0.0011242364999585386
101,0.0003447468975022047
102,0.8887228746898344
103,0.0004349645223917015
104,0.0005881917503530041
105,3.8647301642294263e-05
106,4.3864698210927726e-05
107,0.07045468264798466
108,2.60325364727283e-05
109,1.272501437487101e-06
110,1.2628815919947049e-05
111,0.0002934203877903879
112,7.429252199940726e-10
113,0.037299716963283415
114,1.8412506988646816e-07
115,1.227243553643844e-05
116,0.00015872624049446233
117,0.00042673677545730594
118,0.014455059243784613
119,0.010637256971229156
120,0.002743041983254078
121,1.3007285029207338e-05
122,2.8316613072315812e-05
123,4.9579562168343114e-05
124,5.6599479988508796e-05
125,0.05686732013187114
126,7.342031888493747e-07
127,2.2846042431103533e-11
128,7.792508739012134e-05
129,0.018784667732272345
130,0.08635966047638109
131,0.015401566016392103
132,0.019179975584600897
133,0.020404926094979115
134,7.61946171371686e-07
135,1.499353277123138e-07
136,0.0005979568142525977
137,5.432988361184141e-05
138,0.02066494942138423
139,2.386930885840331e-06
140,0.0003192810320893714
141,4.419515056626326e-09
142,4.388432357443726e-05
143,0.00010312374622392913
144,0.03206186354703825
145,1.8720012334404536e-07
146,0.003633644514303757
147,0.00014300152674636579
148,0.012334702263532202
149,0.014103592584261155
150,0.5040508093476765
151,2.6842440900011703e-08
152,0.4336738000002608
153,0.00028857208972117316
154,0.0004051368712908985
155,3.922246406783258e-05
156,1.704715935943317e-05
157,4.585832470749204e-06
158,0.0011310765689227934
159,9.158803944564593e-05
160,2.0583428077629326e-05
161,0.026428712408901687
162,0.0020812296372321633
163,0.0032803503299637464
164,0.012440654240633313
165,9.867373664778353e-10
166,1.7775268119167767e-06
167,0.033234509391796514
168,0.014103592584261155
169,0.008323937576851606
170,0.005900814212687893
171,0.020942136029014274
172,0.0009952086287681767
173,0.00010650141108617224
174,0.0005893998870253322
175,0.9613551763899737
176,0.023513965484232645
177,0.11858972151231911
178,5.635593967029412e-08
179,6.382556465069082e-05
180,0.0032909987405540845
181,0.0006293652111043374
182,0.020449253269546212
183,8.562135429452551e-06
184,0.00013811548898310584
185,2.0773708648765447e-05
186,0.0005672761855494268
187,6.446967945168259e-08
188,1.2171791254323914e-06
189,0.03353103558003096
190,1.7280849837229316e-05
191,0.0001370966617779493
192,9.6271659824173e-06
193,0.02773063416119461
194,0.030543128420309425
195,0.00010368831816561605
196,9.430546133532942e-07
197,0.00042066527837535377
198,0.033184964407102197
199,0.5561439498914702
200,1.4383834714616148e-05
201,0.0001410664034203557
202,0.48188063248853125
203,1.0100505406754e-06
204,0.000952828554956851
205,0.03329504860362847
206,4.808712084249089e-14
207,0.0001835957471859535
208,0.01636005636814702
209,2.26730956243041e-06
210,0.043253401267933714
211,0.008771827268122938
212,0.463046799378076
213,9.415007650367987e-06
214,0.7551227715181209
215,0.01616399401917689
216,0.06430871387875384
217,0.6066368117681465
218,0.00606443376439608
219,0.015132030194138519
220,0.004532005890174568
221,0.010688494215647179
222,5.06263071484512e-05
223,0.5481049244220375
224,0.003971224419611805
225,0.4063645067643529
226,0.06022100559153388
227,0.005965306997793504
228,0.00015572296310914163
229,1.9866299266919313e-05
230,0.02329898996078327
231,2.0511448348442025e-06
232,7.277814171838905e-06
233,4.487297469666041e-06
234,0.07727555142514167
235,0.0002026997643752442
236,0.0038025007291196903
237,0.005370164497406104
238,0.01901380692039722
239,0.0005846106602906453
240,0.046980854261504924
241,0.00010039955971464666
242,7.793503967638662e-10
243,3.552972000475414e-12
244,2.2000217893499145e-05
245,0.001405603622855865
246,3.580684571052169e-06
247,0.8300082007764368
248,0.00045354560155912074
249,1.5119720930216478e-06
250,0.0024568411446442002
251,0.4757328572719128
252,6.743463458065627e-06
253,2.3561490033285255e-05
254,0.012567684659539459
255,0.008693300004406825
256,1.944474419372196e-12
257,0.00031299794695269456
258,0.15125625508390486
259,0.07430607786916298
260,0.009459431801069045
261,0.00011368874502563015
262,0.03051706250116271
263,0.00020315173491151903
264,0.010291503113604767
265,0.0001988052994477798
266,2.742965994992732e-07
267,1.41616583447359e-17
268,0.0001452196159569486
269,0.01249272327767021
270,0.0019611991541470825
271,4.320677439648271e-07
272,0.0002241690659108844
273,1.4805856758537269e-05
274,0.03849127094568807
275,0.04525738908044933
276,3.6149711337893854e-09
277,0.007548184411368018
278,0.2310650853890529
279,9.058090648710533e-07
280,0.03157947537667369
281,8.467442505235118e-05
282,0.042123722846175354
283,0.0069751337701306655
284,0.00012742247585049285
285,3.4534848988953233e-06
286,1.8432575941268757e-12
287,0.0142941460299872
288,9.321085640510995e-08
289,0.0016428013523363462
290,2.1101207351393173e-05
291,0.029727433073896525
292,0.001391054834083309
293,0.02115368834985823
294,9.958905413550796e-05
295,1.1085505390747403e-05
296,3.7454326847775615e-05
297,7.223218063015323e-05
298,1.990264515365164e-07
299,3.5533056307607735e-09
300,1.7153660785706046e-05
301,1.5338498530050877e-05
302,6.12996951867361e-05
303,4.120477012445188e-07
304,0.4759646865489557
305,0.9028324354520499
306,3.492670923057363e-06
307,0.01224809316047199
308,0.0006911732786253591
309,0.013541150724085812
310,5.197183712915986e-06
311,0.04319589960381768
312,0.18278251539851853
313,0.0017856767629785104
314,1.7334936608891268e-05
315,2.5126819638022228e-05
316,1.7514634248113146e-06
317,0.0672797351168711
318,1.0181491136700214e-05
319,5.127853436375422e-05
320,0.00036118879694535717
321,0.11752732146536879
322,1.266475302919446e-05
323,2.3276146091319694e-05
324,0.6290676109298416
325,0.013027447780138299
326,0.5321393903692324
327,0.00041218807412276957
328,0.05644026998286198
329,2.0583428077629326e-05
330,2.655384711786722e-06
331,0.15818196214612826
332,0.02250753465720362
333,0.9239085868068959
334,1.8558283249452686e-06
335,2.471664636626337e-05
336,0.0007425233798440385
337,0.5198323295763685
338,0.2465208661681425
339,0.00034667052428160217
340,0.04364929611393144
341,2.8003593681768705e-07
342,0.018619415239676675
343,0.02036058180203931
344,0.47885910988767183
345,0.08957137652219281
346,0.0015304527935656636
347,0.9909984950095982
348,6.289660482484467e-07
349,1.0956026658226733e-07
350,0.16990202775936802
351,0.0018781364049961554
352,0.686167746972051
353,0.5400992097789792
354,0.0028751248214064482
355,0.06178078209092501
356,0.0013883065661044313
357,0.0002006370294945161
358,1.069989577527324e-05
359,0.8704175290843424
360,6.164697727088285e-06
361,0.04259839599341308
362,0.012270934991451066
363,9.333893284159758e-05
364,0.17314407488027617
365,8.96970700220312e-10
366,8.144699392994416e-13
367,8.407486750340318e-08
368,0.09373626308889019
369,0.04284747037925737
370,1.4205171326901715e-05
371,0.01401528551745935
372,8.354486898222328e-07
373,1.4786560615625653e-06
374,2.043346847432076e-11
375,6.6440997199346e-05
376,0.02052687357979102
377,0.0002980498628486268
378,1.0970010838412889e-07
379,2.760763683395477e-07
380,0.00010719919943455996
381,0.0018254993314970323
382,0.060680675740836
383,1.8145452826114808e-06
384,1.4005233833509188e-05
385,0.021596015837870946
386,0.001631688705374792
387,0.0017568269658117704
388,0.005433543563962415
389,4.648001257916213e-07
390,0.0007245846322083986
391,1.7574820315870368e-05
392,0.0053341937190531504
393,0.0002807965998037468
394,9.464829885274876e-06
395,2.8770557605409258e-05
396,0.0003751997335626389
397,2.665962721955099e-06
398,0.0019483661892148222
399,1.0826566567653944e-11
400,6.826596859225908e-05
401,4.000723577481143e-09
402,5.853795585950482e-05
403,5.784694220959665e-05
404,0.65787324512451
405,0.00027047639767043203
406,0.2986597077310929
407,0.00017169442646760284
408,1.2252044016577173e-05
409,0.02567049940290631
410,0.0002753611738308722
411,1.0373417067805615e-06
412,9.419020383781658e-05
413,0.003791857160339328
414,1.8816753649728278e-05
415,2.9297711632115354e-11
416,0.0006276537608593604
417,0.06667737569309494
418,6.098084308601763e-07
419,4.7104803948483834e-08
420,0.004876732210024735
421,0.00440319714865558
422,0.01401528551745935
423,1.8724511772896873e-05
424,0.00011699251443588413
425,2.8780517434199536e-12
426,0.9896586794139492
427,0.00012118887740503348
428,6.691995338368965e-13
429,0.0461206564161648
430,2.0583428077629326e-05
431,2.529564750296677e-06
432,0.07119203264837415
433,1.9037177238526959e-06
434,0.0031450776127809866
435,9.904668710255239e-05
436,0.011678199779516684
437,0.0005557257866106402
438,0.0013469982845349426
439,0.0002950246677582055
440,1.466786233622431e-11
441,6.42952977673911e-05
442,3.791748911058267e-05
443,7.929663098656104e-06
444,2.8848265065864496e-05
445,0.004455222822139281
446,0.008946275224547152
447,7.354034736289811e-07
448,0.040113428389971756
449,0.0008457487700734162
450,9.33920551346912e-05
451,0.0010380662264675444
452,0.05101266762130775
453,0.001665477800862235
454,4.6707018259699915e-09
455,5.1122819776881716e-05
456,6.648355965677521e-06
457,8.575084279393037e-05
458,0.0009402768127186195
459,0.0002390498938781576
460,0.6853792523720093
461,0.00010719919943455996
462,4.07560326324729e-09
463,2.3635731615618654e-09
464,0.00011266951363987145
465,0.024662101424594893
466,1.3971442339832339e-05
467,0.0038507232377371185
468,0.00010663482015964087
469,0.0009018258954470224
470,0.0007103206446207022
471,0.20833257767095875
472,4.10850127366534e-07
473,0.00606443376439608
474,4.9622428948214016e-09
475,0.34441432586409654
476,6.027959133589765e-09
477,0.00031815990934708156
478,0.001590105261914922
479,0.9987150928895692
480,0.00017293372647443452
481,0.14013245026154353
482,0.00805436179868346
483,0.05261684599117205
484,0.001999559619608266
485,0.48675431699108834
486,0.0006869034570245179
487,0.0005129505765438083
488,1.0757606073365682e-05
489,0.0029680215438132474
490,8.007195023085886e-08
491,0.020907174376462865
492,0.01097690174207411
493,0.0013276123704383167
494,1.8274691308370874e-05
495,0.00014618924942406714
496,0.5521058507854353
497,0.0035521648874687777
498,0.048641493811367585
499,1.5105582141346859e-18
500,0.06243455456043624
501,0.05703048587046011
502,0.6034544022125562
503,0.25264948072814103
504,0.010899445364107462
505,0.00016220401441185858
506,1.104011305568391e-06
507,0.0072654618889743975
508,0.002578624461829243
509,2.6276066719977634e-05
510,0.0005125029243000127
511,1.4228260862251958e-11
512,0.0001012145577693879
513,6.943893863284432e-05
514,0.04323357610575305
515,0.00218355499177035
516,0.10244894348073716
517,0.0010384138690331171
518,2.4395922937305416e-06
519,0.036831877407006115
520,5.726169399440078e-05
521,0.7776016165738147
522,0.8763634330728701
523,3.8908866231044044e-08
524,0.032930232849442735
525,0.023313520343179107
526,6.4636425985936e-05
527,0.001179087870030059
528,0.0775802458961119
529,0.0008057161315326942
530,9.628057050447258e-07
531,8.75767488791776e-06
532,0.004079002791304393
533,1.9007002527026555e-07
534,0.7805266015047401
535,3.8036762133138904e-11
536,0.055602563024192066
537,0.0011819095543637768
538,0.03749390815670831
539,0.005185031182157166
540,4.302879109189611e-08
541,0.003528592536936738
542,0.0038597012340454663
543,0.007568102620983873
544,0.1773469883990423
545,0.00014609076362318726
546,5.632443523923467e-05
547,0.031994885587583025
548,8.954514160469287e-07
549,0.03259671445899945
550,0.002039549820158051
551,0.27034493526167913
552,0.033842146460763736
553,1.3466804945223327e-09
554,2.4075686003153034e-06
555,1.5529736772908855e-08
556,0.2651399487824888
557,0.001513453951906564
558,0.0005404943124736165
559,6.315865116700654e-05
560,0.007798905834464277
561,0.00010880515722040884
562,0.03422900214623361
563,0.0006613928328295547
564,0.0027217212236117453
565,0.027588566551895056
566,0.00039766794307660215
567,4.196017903414686e-06
568,0.0004892404248917064
569,0.014043859123903364
570,0.0017204708713079938
571,0.00023515894576188739
572,0.817232033482388
573,1.8877857904110317e-06
574,6.596705201253879e-06
575,2.6148125471784955e-07
576,0.007175983891871259
577,0.0027866953745968926
578,8.381692040576718e-07
579,4.640832743046395e-05
580,0.0019136804694488956
581,0.14490815421988312
582,4.198165728622701e-06
583,5.403866445020508e-05
584,0.7371455013718821
585,0.00030062198350767276
586,0.006443760627007872
587,0.005959068751274236
588,0.030529995363356047
589,0.666251833764013
590,7.88681600098568e-07
591,0.0004963812956259892
592,1.8720012334404536e-07
593,3.2173613803874256e-14
594,9.607190718981562e-08
595,0.002649394123139194
596,0.013702311688442652
597,0.0062610201079874505
598,4.7987561974354936e-05
599,1.1223213483931964e-05
600,0.014695999239632431
601,0.008434428736275139
602,0.3093443746597683
603,2.5375381964775063e-05
604,0.00026657012923390997
605,0.059994269307424714
606,0.10494964694448673
607,0.010297812152314146
608,0.00040874880770906067
609,0.008912288906018412
610,2.3984952218884955e-10
611,0.001496257806326422
612,0.5997459161559423
613,1.2171791254323914e-06
614,7.766620837419558e-05
615,0.0003677979895776463
616,7.487921999408141e-05
617,0.0006513370164376569
618,5.917616095731704e-07
619,8.704821679086772e-06
620,0.6025816389303046
621,0.00013787763686855747
622,0.8715008544713857
623,0.003418809346682429
624,1.069989577527324e-05
625,0.5640008168389602
626,0.015668973452250122
627,3.1546268910314305e-06
628,5.047913331706672e-14
629,0.0006614974004968314
630,1.2171791254323914e-06
631,9.309649469420191e-05
632,0.013125558699009571
633,0.30251636206027155
634,0.003065671243124639
635,7.141095530172718e-07
636,0.0003382702822147301
637,4.7339920833989255e-05
638,0.011415624777306507
639,2.5886217010704493e-05
640,4.3413276171475686e-10
641,0.002710816768801555
642,0.0003183633619515732
643,0.6708498320469906
644,0.0002815377559322374
645,0.8635758607907978
646,0.0018323965905046764
647,4.714985828757026e-05
648,0.0002251894713463147
649,0.0029343205495793953
650,3.9786236110705716e-05
651,0.03313811089347847
652,0.8445011910884883
653,0.0015266775711426815
654,0.00035010483436465913
655,0.17661400378560763
656,0.2955673678691475
657,6.714871198920118e-08
658,2.078185018511049e-06
659,9.446822518469552e-05
660,0.0016590927562917994
661,4.9625030023321916e-05
662,1.5538189236610393e-05
663,1.52788461860963e-06
664,0.005127908509997811
665,8.450384772985497e-05
666,0.027099854809866698
667,0.03386371012888829
668,0.8089275721581327
669,2.7849231962431206e-06
670,3.139162308468793e-06
671,0.0764039883126141
672,0.6637647243141951
673,0.7091172083943954
674,0.024790790121104085
675,0.25078256767337564
676,0.06703684129724977
677,0.00199690824167114
678,0.19614427579145458
679,3.807433167739546e-05
680,0.2636343466788933
681,9.684104594747184e-05
682,3.139162308468793e-06
683,0.0002642220344330951
684,0.5571582883044056
685,2.8316613072315812e-05
686,0.013151178764790158
687,0.00394969647943708
688,0.4497165144370875
689,0.20037319693633018
690,0.017073151526067247
691,0.0005365584258173601
692,0.00013811548898310584
693,0.020052487156567805
694,0.0006796623197781654
695,3.540655729392098e-05
696,2.6532097874602994e-05
697,0.008188230717513748
698,0.004415533447498854
699,9.112155713665411e-05
700,0.00026916006322318434
701,0.0001386745536698595
702,0.000248544496520253
703,0.0023159654911490343
704,0.5297526483035015
705,0.00015604262263168542
706,1.6102597319100417e-05
707,0.00010859941888287505
708,0.0005920306099656011
709,0.966074939113546
710,0.0004217132975565826
711,0.00012540360047857174
712,0.006036639711954555
713,1.435260434592216e-05
714,0.21049593904135416
715,1.9957442888274516e-06
716,0.0029860431794846813
717,0.006434685166752196
718,0.00264175285557084
719,0.00014423788335987545
720,7.972048063397904e-07
721,1.1526514956483487e-05
722,0.00019927462242781737
723,0.028652898397892083
724,0.013386008267297921
725,1.954718532374142e-06
726,0.0004956442846274264
727,0.060418899339770536
728,0.1410915250757073
729,0.011140262683931743
730,0.11540979251583694
731,2.0984799226973446e-05
732,0.00012059529355650095
733,2.2981907305533879e-10
734,0.00017944582948092625
735,0.6119188045520126
736,5.393966298929755e-14
737,9.196271085460848e-06
738,0.0005101382390032489
739,3.871284901296248e-05
740,0.00043412764425727814
741,0.00012181621836030683
742,0.12150726285000689
743,0.054600726248119846
744,0.00030001259183031284
745,0.014541070263321671
746,0.04476486915438788
747,3.2231157393178755e-05
748,3.784494051538268e-05
749,0.15375581660344045
750,0.0003634568684063757
751,1.158749368763145e-07
752,7.664518786244124e-07
753,1.1933211557062206e-06
754,6.501906869592451e-05
755,1.9768183178715526e-06
756,0.004382015320475109
757,0.18486000454812695
758,0.0009700736273746133
759,1.1867672646993179e-05
760,0.0008859006619494373
761,0.020802952827493712
762,0.00037121507193588866
763,0.030411198776596586
764,0.04121614529711926
765,0.7579340003479713
766,1.6857849964804022e-06
767,0.010573445322851871
768,2.4786556255115465e-05
769,6.504592945226628e-05
770,0.6343365668112385
771,0.06731257256635682
772,0.00014145477532451385
773,0.00019927462242781737
774,0.003242798633365135
775,4.8520556175758236e-05
776,0.2529906129066348
777,0.862814004272718
778,3.359709555123111e-05
779,1.8463854511334337e-08
780,7.456344521615673e-05
781,0.3470733157452846
782,0.7181693649164755
783,0.10742455074389726
784,0.00031077376847177035
785,1.1808801179380323e-05
786,0.10268080955008528
787,3.005439245889505e-06
788,2.283452318800564e-06
789,0.005268869823610358
790,0.0008113029663146067
791,0.005418072780121577
792,0.00014548492765829093
793,0.0026513678394461545
794,0.062257969507762675
795,0.0019393269275887184
796,6.997048721536124e-08
797,0.003523742472583604
798,2.092513361425762e-06
799,2.5867290202946398e-11
800,0.01988346251096148
801,0.0004508131375411375
802,0.01941770923207548
803,1.769122226180415e-05
804,0.00651743538948741
805,0.001079797472693854
806,8.679280688440744e-18
807,6.870391297832213e-06
808,2.5765870714609605e-08
809,0.9981664401448335
810,0.0022309144167782214
811,6.3474800714826205e-09
812,0.002820046086795639
813,6.886921010213971e-05
814,0.047082048831129035
815,0.23674633626922698
816,0.0029507197366877742
817,0.03409563661234487
818,0.0005788296662256688
819,0.0002541327625339861
820,0.7156752567561923
821,0.04489506619451592
822,0.09945686781723755
823,0.8914969282736251
824,8.952794826385738e-05
825,0.014103592584261155
826,2.8322213013263967e-05
827,0.024433553999390723
828,0.03971845627680033
829,0.014922252833329245
830,8.717291595520002e-05
831,0.5638811096939804
832,0.0011113591037609151
833,3.636415649868881e-05
834,1.4030482525348343e-06
835,0.015685527063983403
836,6.500206909115425e-07
837,0.0003006400796828669
838,2.6375039001667618e-08
839,0.008988461866796034
840,1.6387599429760937e-06
841,1.1235509028308226e-05
842,0.0019001582269692673
843,0.19951455909033258
844,0.05914837845655331
845,0.00021236810624639178
846,1.5338498530050877e-05
847,3.422216770429098e-05
848,7.876561547249195e-07
849,6.0218869407880966e-05
850,4.020049073201984e-05
851,5.771767828095252e-07
852,7.799223724109742e-05
853,0.038401138474200264
854,1.0004007460440197e-05
855,3.290104386966535e-07
856,3.5058529557625807e-06
857,2.8316613072315812e-05
858,0.003679929895883142
859,0.10206636689459449
860,3.5990333121014666e-05
861,0.03668786854288609
862,0.0005124941652620846
863,0.0006306571433419044
864,0.0003484355131891813
865,0.0004523319395095652
866,0.00047663556653780006
867,0.0003169539041690663
868,0.002180299076848705
869,6.092630504568249e-07
870,2.6381142767471922e-06
871,1.9091517708557896e-06
872,0.007667360373359241
873,1.5852045598959677e-09
874,0.0018521555138571214
875,0.003293104220795897
876,0.06544448133912252
877,0.3189365357571425
878,0.00011553643729266786
879,4.2319195357411497e-07
880,0.04870458690383884
881,0.0001422394702854547
882,0.04163989022618848
883,0.8656086404191565
884,0.057243387213863
885,0.0012364790352701028
886,2.2582782658495676e-06
887,1.6590630258557372e-05
888,1.587692485825567e-08
889,0.015755665695228058
890,6.092630504568249e-07
891,3.596854060526356e-05
892,0.004822720915564911
893,2.8316613072315812e-05
894,0.013974706502324031
895,0.002030244126488241
896,0.9366706107045661
897,4.2297952585868355e-08
898,0.5884989497101113
899,4.5899180663465415e-06
900,0.0010382966547687012
901,0.013456798153822324
902,0.0002687735564107151
903,9.95748850526207e-05
904,0.15046685885445996
905,0.02201936277594586
906,0.0001684891586493212
907,0.3837605333500493
908,0.0016817492870110477
909,0.00016948603637387063
910,9.309368849282438e-05
911,4.94788877763931e-08
912,0.0005749523482025993
913,6.380107272005966e-05
914,0.0018475403959000104
915,0.017134805971304228
916,0.00024830450595933804
917,3.530730311200469e-05
918,7.066652728827633e-06
919,1.069989577527324e-05
920,0.18158154745796562
921,0.9603269715114833
922,3.278378614626487e-07
923,0.0003453087006167702
924,2.1616791589660584e-06
925,0.0338846753597615
926,2.736926057539511e-07
927,0.0008270952311060104
928,0.0174352935037035
929,0.09000453847138293
930,0.9568540734030856
931,0.021387046854112756
932,0.030043713458043235
933,0.0005846106602906453
934,9.319865419700798e-06
935,3.004501816797351e-07
936,0.0014582068863608865
937,1.0222502966313836e-05
938,0.04408495825635278
939,0.029803468778346377
940,0.0014147447422135598
941,4.222329372705689e-09
942,1.1514386450679901e-05
943,0.17614361894400798
944,0.002558129456796396
945,0.6379972860836763
946,6.652077728762088e-06
947,2.1744121981034922e-07
948,6.923678413008234e-16
949,1.1366416046074965e-06
950,7.209438779318272e-05
951,0.002328261850486486
952,8.461058941262418e-07
953,0.002923047000042926
954,0.7460499396383178
955,7.316111953559422e-05
956,1.2171791254323914e-06
957,2.736926057539511e-07
958,0.002758612421813589
959,0.9643291617308861
960,6.70467409645877e-07
961,3.0593191931268086e-06
962,0.018027341987999882
963,9.398397905251919e-10
964,0.5360326760789752
965,0.002755767427131333
966,0.012820952812265347
967,3.914880320329953e-10
968,0.0014301291197364968
969,5.691346210099486e-14
970,9.495979728069478e-05
971,0.005159625569890305
972,4.1408865232515836e-05
973,0.05247497856034405
974,0.0006820653909399111
975,0.0032722953851286683
976,0.000661341506675221
977,0.0022180948233584377
978,0.0006686192370182748
979,0.42401919341765304
980,1.4404201238183743e-13
981,1.6523035665438582e-08
982,0.0011165888260941076
983,0.00582687189112789
984,1.0695829659523698e-05
985,0.664627818476041
986,0.009020189483819073
987,0.018769534782431905
988,6.346260428344874e-05
989,0.04857484933468176
990,1.0616543583733053e-08
991,0.0055935611796882004
992,0.00013318313026076554
993,3.817931916863246e-07
994,1.1885587063935242e-06
995,1.286950799778807e-05
996,5.5283494112594514e-09
997,0.6606773616637681
998,0.010243322227969382
999,0.04297090789409724
1000,0.319892926937236
1001,3.6661535274564615e-05
1002,0.8529572193513484
1003,1.407588888020785e-09
1004,2.7283546997589247e-06
1005,0.0001057683483418557
1006,0.00839935257566991
1007,5.931835876702564e-07
1008,0.8397709072647989
1009,0.27700915469926074
1010,1.704715935943317e-05
1011,0.0032529893280431998
1012,0.00018897381571383014
1013,0.001692581594763187
1014,0.00018320415583677655
1015,6.349399318853204e-05
1016,0.04607321315584891
1017,0.22799635167487461
1018,3.558257916095048e-08
1019,8.677297660921146e-06
1020,0.0004673339774026962
1021,0.0004997353171493675
1022,0.0005770195580945311
1023,6.537033331680394e-08
1024,4.404063388863495e-06
1025,0.353658752954401
1026,0.010226817155373562
1027,8.864554036581994e-07
1028,4.33527378399579e-05
1029,2.336834946386622e-05
1030,0.9187209114275536
1031,4.9729237233330634e-05
1032,0.012147329697816782
1033,1.2908972174741836e-10
1034,0.04771925476056906
1035,1.7439537496576862e-10
1036,0.0608948526230064
1037,0.0002607360844434811
1038,0.02049483718012154
1039,1.5441289690282965e-06
1040,0.07796574769719784
1041,0.01800298120562689
1042,0.0025894296262840484
1043,0.00043467082270735847
1044,5.123312430563522e-06
1045,0.0016407808517578519
1046,1.7776208689006904e-06
1047,1.551938326720928e-12
1048,0.020746255332723833
1049,2.103732086739777e-05
1050,0.5390495623396293
1051,0.03524073656919664
1052,0.00012760941997025374
1053,5.711211004519844e-06
1054,0.22062859549064462
1055,0.000869547824788595
1056,2.94588260969619e-06
1057,0.0002213805455976259
1058,4.408986516147127e-06
1059,0.04512658349314997
1060,0.014290473151603785
1061,0.2434811116280046
1062,0.00040366161581412033
1063,0.005722567451178448
1064,1.1171539678906926e-05
1065,2.3082043203737846e-07
1066,2.3604992188125973e-05
1067,4.3247701905914985e-06
1068,0.010124022530038234
1069,7.214172454592165e-06
1070,5.261026373066145e-07
1071,0.010419390042133471
1072,0.00010445436678525617
1073,8.489834385034303e-05
1074,0.0012492668900109202
1075,0.01942105160850613
1076,0.7883729754445978
1077,0.02797720310062564
1078,2.2564219466259093e-05
1079,2.167073973465923e-07
1080,0.6763471163823281
1081,0.0002377664016059661
1082,0.08584028144589662
1083,3.7143098519574355e-07
1084,2.529564750296677e-06
1085,0.00804833695582396
1086,0.5691129463469603
1087,0.26393887464368937
1088,6.485255049684922e-07
1089,7.459935046239037e-06
1090,4.795223669781892e-10
1091,0.00012979478778512294
1092,0.0070851047969564904
1093,0.443594005192288
1094,0.1848288189709964
1095,0.00014229733834973378
1096,0.00039634857488533897
1097,0.002355745402299778
1098,0.00012664514174099515
1099,0.004310297041900282
1100,2.6697172921944744e-05
1101,0.0043097814406451275
1102,0.006991236751032003
1103,3.9894918375248444e-07
1104,0.007296835723433693
1105,0.012297580593064194
1106,2.00657764653685e-06
1107,0.5475656302320072
1108,0.0001574455509553262
1109,9.372698460191498e-06
1110,1.01839910628496e-05
1111,0.0002805205866606845
1112,0.0005273544786985935
1113,0.00020922797457620002
1114,0.0003315928011985116
1115,2.1101207351393173e-05
1116,0.007426107848089676
1117,6.080608650444851e-05
1118,0.0008178993423048885
1119,0.00021150390271165853
1120,1.9855363102945384e-05
1121,1.4432887610378569e-05
1122,0.0019102411773720613
1123,0.0008069257807591764
1124,0.0005170287308997472
1125,9.289008041617489e-05
1126,0.01779517321324914
1127,0.0007746978437552862
1128,0.051229711625856836
1129,0.0012788636115097264
1130,4.354398272729519e-12
1131,0.0016711716348160632
1132,0.16283590950924823
1133,0.007585215757905411
1134,2.5753310191080646e-07
1135,0.0013972260699154002
1136,0.00011666679540448228
1137,4.051580007314191e-05
1138,0.8357314532507834
1139,0.0012364790352701028
1140,1.9855363102945384e-05
1141,0.7176820348201968
